"countryCode","regionCode","accentedName","plainName"
"MD",91,"Teleneşti","Telenesti"
"MD",90,"Taraclia","Taraclia"
"MD",88,"Ştefan-Vodă","Stefan-Voda"
"MD",89,"Strășeni","Straseni"
"MD",87,"Raionul Soroca","Raionul Soroca"
"MD",84,"Rîşcani","Riscani"
"MD",83,"Rezina","Rezina"
"MD",82,"Orhei","Orhei"
"MD",81,"Raionul Ocniţa","Raionul Ocnita"
"MD",59,"Anenii Noi","Anenii Noi"
"MD",80,"Nisporeni","Nisporeni"
"MD",79,"Leova","Leova"
"MD",85,"Sîngerei","Singerei"
"MD",69,"Criuleni","Criuleni"
"MD",78,"Ialoveni","Ialoveni"
"MD",57,"Chișinău Municipality","Chisinau Municipality"
"MD",67,"Căuşeni","Causeni"
"MD",65,"Cantemir","Cantemir"
"MD",66,"Călăraşi","Calarasi"
"MD",64,"Cahul","Cahul"
"MD",76,"Glodeni","Glodeni"
"MD",75,"Floreşti","Floresti"
"MD",74,"Făleşti","Falesti"
"MD",72,"Dubăsari","Dubasari"
"MD",71,"Drochia","Drochia"
"MD",70,"Donduşeni","Donduseni"
"MD",68,"Cimişlia","Cimislia"
"MD",63,"Briceni","Briceni"
"MD",61,"Basarabeasca","Basarabeasca"
"MD",77,"Hînceşti","Hincesti"
"MD",86,"Şoldăneşti","Soldanesti"
"MD",58,"Stînga Nistrului","Stinga Nistrului"
"MD",51,"Găgăuzia","Gagauzia"
"MD",62,"Bender Municipality","Bender Municipality"
"MD",60,"Bălţi","Balti"
"ME",17,"Opština Rožaje","Opstina Rozaje"
"ME",21,"Opština Žabljak","Opstina Zabljak"
"ME",20,"Ulcinj","Ulcinj"
"ME",19,"Tivat","Tivat"
"ME",16,"Podgorica","Podgorica"
"ME",18,"Opština Šavnik","Opstina Savnik"
"ME",15,"Opština Plužine","Opstina Pluzine"
"ME",14,"Pljevlja","Pljevlja"
"ME",13,"Opština Plav","Opstina Plav"
"ME",12,"Opština Nikšić","Opstina Niksic"
"ME",11,"Mojkovac","Mojkovac"
"ME",10,"Kotor","Kotor"
"ME",9,"Opština Kolašin","Opstina Kolasin"
"ME",3,"Berane","Berane"
"ME",8,"Herceg Novi","Herceg Novi"
"ME",7,"Danilovgrad","Danilovgrad"
"ME",6,"Cetinje","Cetinje"
"ME",5,"Budva","Budva"
"ME",4,"Bijelo Polje","Bijelo Polje"
"ME",2,"Bar","Bar"
"ME",1,"Andrijevica","Andrijevica"
"ME",22,"Gusinje","Gusinje"
"ME",23,"Petnjica","Petnjica"
"MG",7670842,"Diana","Diana"
"MG",7670846,"Sava","Sava"
"MG",7670847,"Sofia","Sofia"
"MG",7670848,"Analanjirofo","Analanjirofo"
"MG",7670849,"Boeny","Boeny"
"MG",7670850,"Betsiboka","Betsiboka"
"MG",7670851,"Alaotra Mangoro","Alaotra Mangoro"
"MG",7670852,"Melaky","Melaky"
"MG",7670853,"Bongolava","Bongolava"
"MG",7670854,"Vakinankaratra","Vakinankaratra"
"MG",7670855,"Itasy","Itasy"
"MG",7670856,"Analamanga","Analamanga"
"MG",7670857,"Atsinanana","Atsinanana"
"MG",7670902,"Menabe","Menabe"
"MG",7670904,"Amoron'i Mania","Amoron'i Mania"
"MG",7670905,"Upper Matsiatra","Upper Matsiatra"
"MG",7670906,"Vatovavy Fitovinany","Vatovavy Fitovinany"
"MG",7670907,"Ihorombe","Ihorombe"
"MG",7670908,"Atsimo-Atsinanana","Atsimo-Atsinanana"
"MG",7670910,"Anosy","Anosy"
"MG",7670911,"Androy","Androy"
"MG",7670913,"Atsimo-Andrefana","Atsimo-Andrefana"
"MH",7,"Ailinginae Atoll","Ailinginae Atoll"
"MH",10,"Ailinglaplap Atoll","Ailinglaplap Atoll"
"MH",30,"Ailuk Atoll","Ailuk Atoll"
"MH",40,"Arno Atoll","Arno Atoll"
"MH",50,"Aur Atoll","Aur Atoll"
"MH",60,"Bikar Atoll","Bikar Atoll"
"MH",70,"Bikini Atoll","Bikini Atoll"
"MH",80,"Ebon Atoll","Ebon Atoll"
"MH",90,"Enewetak Atoll","Enewetak Atoll"
"MH",100,"Erikub Atoll","Erikub Atoll"
"MH",120,"Jaluit Atoll","Jaluit Atoll"
"MH",150,"Kwajalein Atoll","Kwajalein Atoll"
"MH",160,"Lae Atoll","Lae Atoll"
"MH",180,"Likiep Atoll","Likiep Atoll"
"MH",190,"Majuro Atoll","Majuro Atoll"
"MH",300,"Maloelap Atoll","Maloelap Atoll"
"MH",320,"Mili Atoll","Mili Atoll"
"MH",330,"Namdrik Atoll","Namdrik Atoll"
"MH",340,"Namu Atoll","Namu Atoll"
"MH",350,"Rongelap Atoll","Rongelap Atoll"
"MH",360,"Rongrik Atoll","Rongrik Atoll"
"MH",385,"Taka Atoll","Taka Atoll"
"MH",73,"Bokak Atoll","Bokak Atoll"
"MH",390,"Ujae Atoll","Ujae Atoll"
"MH",400,"Ujelang","Ujelang"
"MH",410,"Utrik Atoll","Utrik Atoll"
"MH",420,"Wotho Atoll","Wotho Atoll"
"MH",430,"Wotje Atoll","Wotje Atoll"
"MH",110,"Jabat Island","Jabat Island"
"MH",130,"Jemo Island","Jemo Island"
"MH",140,"Kili Island","Kili Island"
"MH",170,"Lib Island","Lib Island"
"MH",310,"Mejit Island","Mejit Island"
"MK","E9","Valandovo","Valandovo"
"MK",86,"Resen","Resen"
"MK",51,"Kratovo","Kratovo"
"MK",78,"Pehčevo","Pehcevo"
"MK",72,"Novo Selo","Novo Selo"
"MK",11,"Bosilovo","Bosilovo"
"MK","A9","Vasilevo","Vasilevo"
"MK","E5","Dojran","Dojran"
"MK",8,"Bogdanci","Bogdanci"
"MK",47,"Konče","Konce"
"MK",62,"Makedonska Kamenica","Makedonska Kamenica"
"MK","C6","Zrnovci","Zrnovci"
"MK",40,"Karbinci","Karbinci"
"MK",25,"Demir Kapija","Demir Kapija"
"MK",87,"Rosoman","Rosoman"
"MK",35,"Gradsko","Gradsko"
"MK",60,"Lozovo","Lozovo"
"MK",19,"Češinovo-Obleševo","Cesinovo-Oblesevo"
"MK","E1","Novaci","Novaci"
"MK",4,"Berovo","Berovo"
"MK",6,"Bitola","Bitola"
"MK","D9","Mogila","Mogila"
"MK",1,"Aračinovo","Aracinovo"
"MK","C7","Bogovinje","Bogovinje"
"MK",12,"Brvenica","Brvenica"
"MK","C8","Čair","Cair"
"MK","C9","Čaška Municipality","Caska Municipality"
"MK","D1","Centar","Centar"
"MK",18,"Centar Župa","Centar Zupa"
"MK",20,"Čučer-Sandevo","Cucer-Sandevo"
"MK","D2","Debar","Debar"
"MK",22,"Delčevo","Delcevo"
"MK","D3","Demir Hisar","Demir Hisar"
"MK",28,"Dolneni","Dolneni"
"MK",29,"Opstina Gjorce Petrov","Opstina Gjorce Petrov"
"MK",30,"Drugovo","Drugovo"
"MK",32,"Gazi Baba","Gazi Baba"
"MK",33,"Gevgelija","Gevgelija"
"MK","D4","Gostivar","Gostivar"
"MK",36,"Ilinden","Ilinden"
"MK","D5","Jegunovce","Jegunovce"
"MK",41,"Karpoš","Karpos"
"MK","D6","Kavadarci","Kavadarci"
"MK",43,"Kičevo","Kicevo"
"MK",44,"Kisela Voda","Kisela Voda"
"MK",46,"Kočani","Kocani"
"MK",52,"Kriva Palanka","Kriva Palanka"
"MK",53,"Krivogaštani","Krivogastani"
"MK",54,"Kruševo","Krusevo"
"MK","D7","Kumanovo","Kumanovo"
"MK",59,"Opstina Lipkovo","Opstina Lipkovo"
"MK","D8","Makedonski Brod","Makedonski Brod"
"MK",69,"Negotino","Negotino"
"MK","E2","Ohrid","Ohrid"
"MK",77,"Oslomej","Oslomej"
"MK",79,"Petrovec","Petrovec"
"MK",80,"Plasnica","Plasnica"
"MK","E3","Prilep","Prilep"
"MK",83,"Probištip","Probistip"
"MK",84,"Radoviš","Radovis"
"MK",85,"Opstina Rankovce","Opstina Rankovce"
"MK","E4","Mavrovo and Rostuša","Mavrovo and Rostusa"
"MK",90,"Saraj","Saraj"
"MK",92,"Sopište","Sopiste"
"MK",97,"Staro Nagoričane","Staro Nagoricane"
"MK",98,"Štip","Stip"
"MK","E6","Struga","Struga"
"MK","E7","Strumica","Strumica"
"MK","A2","Studeničani","Studenicani"
"MK","A3","Šuto Orizari","Suto Orizari"
"MK","A4","Sveti Nikole","Sveti Nikole"
"MK","A5","Tearce","Tearce"
"MK","E8","Tetovo","Tetovo"
"MK","F1","Veles","Veles"
"MK","B3","Vevčani","Vevcani"
"MK","B4","Vinica","Vinica"
"MK","B6","Vraneštica","Vranestica"
"MK","B7","Vrapčište","Vrapciste"
"MK","C1","Zajas","Zajas"
"MK","C2","Zelenikovo","Zelenikovo"
"MK","C3","Želino","Zelino"
"MK","F3","Aerodrom","Aerodrom"
"MK","F4","Butel","Butel"
"MK","F5","Debarca","Debarca"
"MK","F6","Grad Skopje","Grad Skopje"
"ML",8,"Tombouctou","Tombouctou"
"ML",6,"Sikasso","Sikasso"
"ML",5,"Ségou","Segou"
"ML",4,"Mopti","Mopti"
"ML",7,"Koulikoro","Koulikoro"
"ML",3,"Kayes","Kayes"
"ML",9,"Gao","Gao"
"ML",1,"Bamako","Bamako"
"ML",10,"Kidal","Kidal"
"MM",12,"Tanintharyi","Tanintharyi"
"MM",11,"Shan","Shan"
"MM",10,"Sagain","Sagain"
"MM",17,"Yangon","Yangon"
"MM",1,"Rakhine","Rakhine"
"MM",16,"Bago","Bago"
"MM",13,"Mon","Mon"
"MM",8,"Mandalay","Mandalay"
"MM",15,"Magway","Magway"
"MM",6,"Kayah","Kayah"
"MM",5,"Kayin","Kayin"
"MM",4,"Kachin","Kachin"
"MM",3,"Ayeyarwady","Ayeyarwady"
"MM",2,"Chin","Chin"
"MM",18,"Nay Pyi Taw","Nay Pyi Taw"
"MN",19,"Uvs","Uvs"
"MN",12,"Hovd","Hovd"
"MN",10,"Govĭ-Altay","Govi-Altay"
"MN",9,"Dzabkhan","Dzabkhan"
"MN",3,"Bayan-Ölgiy","Bayan-Olgiy"
"MN",2,"Bayanhongor","Bayanhongor"
"MN",20,"Ulaanbaatar","Ulaanbaatar"
"MN",18,"Central Aimak","Central Aimak"
"MN",17,"Sühbaatar","Suhbaatar"
"MN",16,"Selenge","Selenge"
"MN",15,"Övörhangay","OEvoerhangay"
"MN",14,"Ömnögovĭ","OEmnoegovi"
"MN",13,"Hövsgöl","Hovsgol"
"MN",11,"Hentiy","Hentiy"
"MN",8,"Middle Govĭ","Middle Govi"
"MN",7,"East Gobi Aymag","East Gobi Aymag"
"MN",6,"East Aimak","East Aimak"
"MN",21,"Bulgan","Bulgan"
"MN",1,"Arhangay","Arhangay"
"MN",23,"Darhan Uul","Darhan Uul"
"MN",24,"Govĭ-Sumber","Govi-Sumber"
"MN",25,"Orhon","Orhon"
"MP",100,"Rota","Rota"
"MP",110,"Saipan","Saipan"
"MP",120,"Tinian","Tinian"
"MP",85,"Northern Islands","Northern Islands"
"MQ","MQ","Martinique","Martinique"
"MR",6,"Trarza","Trarza"
"MR",11,"Tiris Zemmour","Tiris Zemmour"
"MR",9,"Tagant","Tagant"
"MR",12,"Inchiri","Inchiri"
"MR",2,"Hodh El Gharbi","Hodh El Gharbi"
"MR",1,"Hodh ech Chargui","Hodh ech Chargui"
"MR",10,"Guidimaka","Guidimaka"
"MR",4,"Gorgol","Gorgol"
"MR",8,"Dakhlet Nouadhibou","Dakhlet Nouadhibou"
"MR",5,"Brakna","Brakna"
"MR",3,"Assaba","Assaba"
"MR",7,"Adrar","Adrar"
"MR",13,"Nouakchott Ouest","Nouakchott Ouest"
"MR",14,"Nouakchott Nord","Nouakchott Nord"
"MR",15,"Nouakchott Sud","Nouakchott Sud"
"MS",3,"Saint Peter","Saint Peter"
"MS",2,"Saint Georges","Saint Georges"
"MS",1,"Saint Anthony","Saint Anthony"
"MT",1,"Attard","Attard"
"MT",2,"Balzan","Balzan"
"MT",3,"Il-Birgu","Il-Birgu"
"MT",4,"Birkirkara","Birkirkara"
"MT",5,"Birżebbuġa","Birzebbuga"
"MT",6,"Bormla","Bormla"
"MT",7,"Dingli","Dingli"
"MT",8,"Il-Fgura","Il-Fgura"
"MT",9,"Il-Furjana","Il-Furjana"
"MT",10,"Il-Fontana","Il-Fontana"
"MT",11,"Għajnsielem","Ghajnsielem"
"MT",12,"L-Għarb","L-Gharb"
"MT",13,"Ħal Għargħur","Hal Gharghur"
"MT",14,"L-Għasri","L-Ghasri"
"MT",15,"Ħal Għaxaq","Hal Ghaxaq"
"MT",16,"Il-Gudja","Il-Gudja"
"MT",17,"Il-Gżira","Il-Gzira"
"MT",18,"Il-Ħamrun","Il-Hamrun"
"MT",19,"L-Iklin","L-Iklin"
"MT",20,"L-Imdina","L-Imdina"
"MT",21,"L-Imġarr","L-Imgarr"
"MT",22,"L-Imqabba","L-Imqabba"
"MT",23,"L-Imsida","L-Imsida"
"MT",24,"L-Imtarfa","L-Imtarfa"
"MT",25,"L-Isla","L-Isla"
"MT",26,"Il-Kalkara","Il-Kalkara"
"MT",27,"Ta’ Kerċem","Ta' Kercem"
"MT",28,"Kirkop","Kirkop"
"MT",29,"Lija","Lija"
"MT",30,"Luqa","Luqa"
"MT",31,"Il-Marsa","Il-Marsa"
"MT",32,"Marsaskala","Marsaskala"
"MT",33,"Marsaxlokk","Marsaxlokk"
"MT",34,"Il-Mellieħa","Il-Mellieha"
"MT",35,"Il-Mosta","Il-Mosta"
"MT",36,"Il-Munxar","Il-Munxar"
"MT",37,"In-Nadur","In-Nadur"
"MT",38,"In-Naxxar","In-Naxxar"
"MT",39,"Paola","Paola"
"MT",40,"Pembroke","Pembroke"
"MT",41,"Tal-Pietà","Tal-Pieta"
"MT",42,"Il-Qala","Il-Qala"
"MT",43,"Qormi","Qormi"
"MT",44,"Il-Qrendi","Il-Qrendi"
"MT",45,"Ir-Rabat","Ir-Rabat"
"MT",46,"Victoria","Victoria"
"MT",47,"Safi","Safi"
"MT",48,"Saint John","Saint John"
"MT",49,"Saint Julian","Saint Julian"
"MT",50,"Saint Lawrence","Saint Lawrence"
"MT",51,"Saint Lucia","Saint Lucia"
"MT",52,"Saint Paul’s Bay","Saint Paul's Bay"
"MT",53,"Saint Venera","Saint Venera"
"MT",54,"Sannat","Sannat"
"MT",55,"Is-Siġġiewi","Is-Siggiewi"
"MT",56,"Tas-Sliema","Tas-Sliema"
"MT",57,"Is-Swieqi","Is-Swieqi"
"MT",58,"Tarxien","Tarxien"
"MT",59,"Ta’ Xbiex","Ta' Xbiex"
"MT",61,"Ix-Xagħra","Ix-Xaghra"
"MT",62,"Ix-Xewkija","Ix-Xewkija"
"MT",63,"Ix-Xgħajra","Ix-Xghajra"
"MT",64,"Ħaż-Żabbar","Haz-Zabbar"
"MT",65,"Ħaż-Żebbuġ","Haz-Zebbug"
"MT",66,"Iż-Żebbuġ","Iz-Zebbug"
"MT",67,"Iż-Żejtun","Iz-Zejtun"
"MT",68,"Iż-Żurrieq","Iz-Zurrieq"
"MT",60,"Il-Belt Valletta","Il-Belt Valletta"
"MU",21,"Agalega Islands","Agalega Islands"
"MU",20,"Savanne","Savanne"
"MU",19,"Rivière du Rempart","Riviere du Rempart"
"MU",18,"Port Louis","Port Louis"
"MU",17,"Plaines Wilhems","Plaines Wilhems"
"MU",16,"Pamplemousses","Pamplemousses"
"MU",15,"Moka","Moka"
"MU",14,"Grand Port","Grand Port"
"MU",13,"Flacq","Flacq"
"MU",12,"Black River","Black River"
"MU",22,"Cargados Carajos","Cargados Carajos"
"MU",23,"Rodrigues","Rodrigues"
"MV",47,"Vaavu Atholhu","Vaavu Atholhu"
"MV",46,"Thaa Atholhu","Thaa Atholhu"
"MV",45,"Shaviyani Atholhu","Shaviyani Atholhu"
"MV",1,"Seenu","Seenu"
"MV",44,"Raa Atoll","Raa Atoll"
"MV",43,"Noonu Atoll","Noonu Atoll"
"MV",42,"Gnyaviyani Atoll","Gnyaviyani Atoll"
"MV",41,"Meemu Atholhu","Meemu Atholhu"
"MV",39,"Lhaviyani Atholhu","Lhaviyani Atholhu"
"MV",5,"Laamu","Laamu"
"MV",38,"Kaafu Atoll","Kaafu Atoll"
"MV",37,"Haa Dhaalu Atholhu","Haa Dhaalu Atholhu"
"MV",36,"Haa Alifu Atholhu","Haa Alifu Atholhu"
"MV",35,"Gaafu Dhaalu Atholhu","Gaafu Dhaalu Atholhu"
"MV",34,"Gaafu Alifu Atholhu","Gaafu Alifu Atholhu"
"MV",33,"Faafu Atholhu","Faafu Atholhu"
"MV",32,"Dhaalu Atholhu","Dhaalu Atholhu"
"MV",31,"Baa Atholhu","Baa Atholhu"
"MV",30,"Northern Ari Atoll","Northern Ari Atoll"
"MV",10346475,"Southern Ari Atoll","Southern Ari Atoll"
"MW","S","Southern Region","Southern Region"
"MW","N","Northern Region","Northern Region"
"MW","C","Central Region","Central Region"
"MX",31,"Yucatán","Yucatan"
"MX",30,"Veracruz","Veracruz"
"MX",29,"Tlaxcala","Tlaxcala"
"MX",28,"Tamaulipas","Tamaulipas"
"MX",27,"Tabasco","Tabasco"
"MX",23,"Quintana Roo","Quintana Roo"
"MX",22,"Querétaro","Queretaro"
"MX",21,"Puebla","Puebla"
"MX",20,"Oaxaca","Oaxaca"
"MX",19,"Nuevo León","Nuevo Leon"
"MX",17,"Morelos","Morelos"
"MX",15,"México","Mexico"
"MX",13,"Hidalgo","Hidalgo"
"MX",12,"Guerrero","Guerrero"
"MX",9,"Mexico City","Mexico City"
"MX",5,"Chiapas","Chiapas"
"MX",4,"Campeche","Campeche"
"MX",32,"Zacatecas","Zacatecas"
"MX",26,"Sonora","Sonora"
"MX",25,"Sinaloa","Sinaloa"
"MX",24,"San Luis Potosí","San Luis Potosi"
"MX",18,"Nayarit","Nayarit"
"MX",16,"Michoacán","Michoacan"
"MX",14,"Jalisco","Jalisco"
"MX",11,"Guanajuato","Guanajuato"
"MX",10,"Durango","Durango"
"MX",8,"Colima","Colima"
"MX",7,"Coahuila","Coahuila"
"MX",6,"Chihuahua","Chihuahua"
"MX",3,"Baja California Sur","Baja California Sur"
"MX",2,"Baja California","Baja California"
"MX",1,"Aguascalientes","Aguascalientes"
"MY",4,"Melaka","Melaka"
"MY",13,"Terengganu","Terengganu"
"MY",12,"Selangor","Selangor"
"MY",11,"Sarawak","Sarawak"
"MY",16,"Sabah","Sabah"
"MY",8,"Perlis","Perlis"
"MY",7,"Perak","Perak"
"MY",6,"Pahang","Pahang"
"MY",5,"Negeri Sembilan","Negeri Sembilan"
"MY",3,"Kelantan","Kelantan"
"MY",14,"Kuala Lumpur","Kuala Lumpur"
"MY",9,"Penang","Penang"
"MY",2,"Kedah","Kedah"
"MY",1,"Johor","Johor"
"MY",15,"Labuan","Labuan"
"MY",17,"Putrajaya","Putrajaya"
"MZ",9,"Zambézia","Zambezia"
"MZ",8,"Tete","Tete"
"MZ",5,"Sofala","Sofala"
"MZ",7,"Niassa","Niassa"
"MZ",6,"Nampula","Nampula"
"MZ",4,"Maputo","Maputo"
"MZ",10,"Manica","Manica"
"MZ",3,"Inhambane","Inhambane"
"MZ",2,"Gaza","Gaza"
"MZ",1,"Cabo Delgado","Cabo Delgado"
"MZ",11,"Maputo City","Maputo City"
"NA",28,"Zambezi","Zambezi"
"NA",21,"Khomas","Khomas"
"NA",29,"Erongo","Erongo"
"NA",30,"Hardap","Hardap"
"NA",31,"Karas","Karas"
"NA",32,"Kunene","Kunene"
"NA",33,"Ohangwena","Ohangwena"
"NA",35,"Omaheke","Omaheke"
"NA",36,"Omusati","Omusati"
"NA",37,"Oshana","Oshana"
"NA",38,"Oshikoto","Oshikoto"
"NA",39,"Otjozondjupa","Otjozondjupa"
"NA",40,"Kavango East","Kavango East"
"NA",41,"Kavango West","Kavango West"
"NC",2,"South Province","South Province"
"NC",1,"North Province","North Province"
"NC",3,"Loyalty Islands","Loyalty Islands"
"NE",7,"Zinder","Zinder"
"NE",6,"Tahoua","Tahoua"
"NE",4,"Maradi","Maradi"
"NE",3,"Dosso","Dosso"
"NE",2,"Diffa","Diffa"
"NE",1,"Agadez","Agadez"
"NE",9,"Tillabéri","Tillaberi"
"NE",8,"Niamey","Niamey"
"NG",51,"Sokoto","Sokoto"
"NG",50,"Rivers","Rivers"
"NG",49,"Plateau","Plateau"
"NG",32,"Oyo","Oyo"
"NG",48,"Ondo","Ondo"
"NG",16,"Ogun","Ogun"
"NG",31,"Niger","Niger"
"NG",5,"Lagos","Lagos"
"NG",30,"Kwara","Kwara"
"NG",24,"Katsina","Katsina"
"NG",29,"Kano","Kano"
"NG",23,"Kaduna","Kaduna"
"NG",28,"Imo","Imo"
"NG",22,"Cross River","Cross River"
"NG",27,"Borno","Borno"
"NG",26,"Benue","Benue"
"NG",46,"Bauchi","Bauchi"
"NG",25,"Anambra","Anambra"
"NG",21,"Akwa Ibom","Akwa Ibom"
"NG",11,"FCT","FCT"
"NG",45,"Abia","Abia"
"NG",36,"Delta","Delta"
"NG",35,"Adamawa","Adamawa"
"NG",37,"Edo","Edo"
"NG",47,"Enugu","Enugu"
"NG",39,"Jigawa","Jigawa"
"NG",52,"Bayelsa","Bayelsa"
"NG",53,"Ebonyi","Ebonyi"
"NG",54,"Ekiti","Ekiti"
"NG",55,"Gombe","Gombe"
"NG",56,"Nassarawa","Nassarawa"
"NG",57,"Zamfara","Zamfara"
"NG",40,"Kebbi","Kebbi"
"NG",41,"Kogi","Kogi"
"NG",42,"Osun","Osun"
"NG",43,"Taraba","Taraba"
"NG",44,"Yobe","Yobe"
"NI",15,"Rivas","Rivas"
"NI",14,"Río San Juan","Rio San Juan"
"NI",13,"Nueva Segovia","Nueva Segovia"
"NI",12,"Matagalpa","Matagalpa"
"NI",11,"Masaya","Masaya"
"NI",10,"Managua","Managua"
"NI",9,"Madriz","Madriz"
"NI",8,"León","Leon"
"NI",7,"Jinotega","Jinotega"
"NI",6,"Granada","Granada"
"NI",5,"Estelí","Esteli"
"NI",4,"Chontales","Chontales"
"NI",3,"Chinandega","Chinandega"
"NI",2,"Carazo","Carazo"
"NI",1,"Boaco","Boaco"
"NI",17,"Atlántico Norte (RAAN)","Atlantico Norte (RAAN)"
"NI",18,"Atlántico Sur","Atlantico Sur"
"NL",11,"South Holland","South Holland"
"NL",10,"Zeeland","Zeeland"
"NL",9,"Utrecht","Utrecht"
"NL",15,"Overijssel","Overijssel"
"NL",7,"North Holland","North Holland"
"NL",6,"North Brabant","North Brabant"
"NL",5,"Limburg","Limburg"
"NL",4,"Groningen","Groningen"
"NL",3,"Gelderland","Gelderland"
"NL",2,"Friesland","Friesland"
"NL",1,"Drenthe","Drenthe"
"NL",16,"Flevoland","Flevoland"
"NO",5,"Finnmark","Finnmark"
"NO",20,"Vestfold","Vestfold"
"NO",19,"Vest-Agder","Vest-Agder"
"NO",18,"Troms","Troms"
"NO",17,"Telemark","Telemark"
"NO",16,"Sør-Trøndelag","Sor-Trondelag"
"NO",15,"Sogn og Fjordane","Sogn og Fjordane"
"NO",14,"Rogaland","Rogaland"
"NO",13,"Østfold","Ostfold"
"NO",12,"Oslo","Oslo"
"NO",11,"Oppland","Oppland"
"NO",10,"Nord-Trøndelag","Nord-Trondelag"
"NO",9,"Nordland","Nordland"
"NO",8,"Møre og Romsdal","More og Romsdal"
"NO",7,"Hordaland","Hordaland"
"NO",6,"Hedmark","Hedmark"
"NO",4,"Buskerud","Buskerud"
"NO",2,"Aust-Agder","Aust-Agder"
"NO",1,"Akershus","Akershus"
"NP","FR","Far Western","Far Western"
"NP","MR","Mid Western","Mid Western"
"NP","CR","Central Region","Central Region"
"NP","ER","Eastern Region","Eastern Region"
"NP","WR","Western Region","Western Region"
"NR",14,"Yaren","Yaren"
"NR",13,"Uaboe","Uaboe"
"NR",12,"Nibok","Nibok"
"NR",11,"Meneng","Meneng"
"NR",10,"Ijuw","Ijuw"
"NR",9,"Ewa","Ewa"
"NR",8,"Denigomodu","Denigomodu"
"NR",7,"Buada","Buada"
"NR",6,"Boe","Boe"
"NR",5,"Baiti","Baiti"
"NR",4,"Anibare","Anibare"
"NR",3,"Anetan","Anetan"
"NR",2,"Anabar","Anabar"
"NR",1,"Aiwo","Aiwo"
"NZ","G2","Wellington","Wellington"
"NZ","F3","Manawatu-Wanganui","Manawatu-Wanganui"
"NZ","G1","Waikato","Waikato"
"NZ","TAS","Tasman","Tasman"
"NZ","F9","Taranaki","Taranaki"
"NZ","F8","Southland","Southland"
"NZ","E8","Bay of Plenty","Bay of Plenty"
"NZ","F6","Northland","Northland"
"NZ","F4","Marlborough","Marlborough"
"NZ","F2","Hawke's Bay","Hawke's Bay"
"NZ","F1","Gisborne","Gisborne"
"NZ","E9","Canterbury","Canterbury"
"NZ","E7","Auckland","Auckland"
"NZ",10,"Chatham Islands","Chatham Islands"
"NZ","F5","Nelson","Nelson"
"NZ","F7","Otago","Otago"
"NZ","G3","West Coast","West Coast"
"OM",1,"Ad Dakhiliyah","Ad Dakhiliyah"
"OM",2,"Al Batinah South","Al Batinah South"
"OM",3,"Al Wusţá","Al Wusta"
"OM",4,"Southeastern Governorate","Southeastern Governorate"
"OM",9,"Az̧ Z̧āhirah","Az Zahirah"
"OM",6,"Muscat","Muscat"
"OM",7,"Musandam","Musandam"
"OM",8,"Dhofar","Dhofar"
"OM",10,"Al Buraimi","Al Buraimi"
"OM",12,"Northeastern Governorate","Northeastern Governorate"
"OM",11,"Al Batinah North","Al Batinah North"
"PA",10,"Veraguas","Veraguas"
"PA",9,"Guna Yala","Guna Yala"
"PA",8,"Panamá","Panama"
"PA",7,"Los Santos","Los Santos"
"PA",6,"Herrera","Herrera"
"PA",5,"Darién","Darien"
"PA",4,"Colón","Colon"
"PA",3,"Coclé","Cocle"
"PA",2,"Chiriquí","Chiriqui"
"PA",1,"Bocas del Toro","Bocas del Toro"
"PA",11,"Emberá","Embera"
"PA",12,"Ngöbe-Buglé","Ngoebe-Bugle"
"PA",13,"Panamá Oeste","Panama Oeste"
"PE",25,"Ucayali","Ucayali"
"PE",24,"Tumbes","Tumbes"
"PE",22,"San Martín","San Martin"
"PE",20,"Piura","Piura"
"PE",16,"Loreto","Loreto"
"PE",14,"Lambayeque","Lambayeque"
"PE",13,"La Libertad","La Libertad"
"PE",10,"Huanuco","Huanuco"
"PE",6,"Cajamarca","Cajamarca"
"PE",2,"Ancash","Ancash"
"PE",1,"Amazonas","Amazonas"
"PE",23,"Tacna","Tacna"
"PE",21,"Puno","Puno"
"PE",19,"Pasco","Pasco"
"PE",18,"Moquegua","Moquegua"
"PE",17,"Madre de Dios","Madre de Dios"
"PE","LMA","Lima","Lima"
"PE",15,"Lima region","Lima region"
"PE",12,"Junin","Junin"
"PE",11,"Ica","Ica"
"PE",9,"Huancavelica","Huancavelica"
"PE",8,"Cusco","Cusco"
"PE",7,"Callao","Callao"
"PE",5,"Ayacucho","Ayacucho"
"PE",4,"Arequipa","Arequipa"
"PE",3,"Apurímac","Apurimac"
"PF",4,"Îles Marquises","Iles Marquises"
"PF",3,"Îles Tuamotu-Gambier","Iles Tuamotu-Gambier"
"PF",2,"Leeward Islands","Leeward Islands"
"PF",1,"Îles du Vent","Iles du Vent"
"PF",5,"Îles Australes","Iles Australes"
"PG",17,"West New Britain","West New Britain"
"PG",6,"Western Province","Western Province"
"PG",16,"Western Highlands","Western Highlands"
"PG",5,"Southern Highlands","Southern Highlands"
"PG",18,"Sandaun","Sandaun"
"PG",7,"Bougainville","Bougainville"
"PG",4,"Northern Province","Northern Province"
"PG",15,"New Ireland","New Ireland"
"PG",20,"National Capital","National Capital"
"PG",14,"Morobe","Morobe"
"PG",13,"Manus","Manus"
"PG",12,"Madang","Madang"
"PG",2,"Gulf","Gulf"
"PG",19,"Enga","Enga"
